# Time	Values[[Ca]_ion_CaMCa2]	Values[[Ca]_ion_CaMCa3]	Values[[Ca]_ion_CaMCa4]	Values[[Ca]_ion_CaMKII_CaMCa4]	Values[[Ca]_ion_CaMKIIp_CaMCa4]	Values[[Ca]_ion_CaMKIIp_CaMCa4_PP1a]	Values[[Ca]_ion_CaN_CaMCa2]	Values[[Ca]_ion_CaN_CaMCa3]	Values[[Ca]_ion_CaN_CaMCa4]	Values[[Ca]_ion_CaNi_Ca2]	Values[[Ca]_ion_CaNi_Ca3]	Values[[Ca]_ion_Dp_CaN_CaMCa2]	Values[[Ca]_ion_Dp_CaN_CaMCa3]	Values[[Ca]_ion_Dp_CaN_CaMCa4]	Values[[Ca]_ion_cytosol]	Values[[Ca]_ion_intracellular]	Values[[Ca]_ion_total]	[CaMCa]	[CaN_CaMCa]	[CaNi_Ca]	[Ca]	[Ca_ER]	[Ca_extracellular]	[Dp_CaN_CaMCa]	[Ca_JER]	[Ca_sub]	
2	5.1084e-05	2.01644e-05	1.91151e-06	2.16699e-08	0	0	1.41787e-06	4.57375e-07	9.39919e-09	1.65288e-08	9.66575e-09	4.98679e-08	1.61978e-08	3.19963e-10	0.000103742	1.05398e-18	1.05398e-18	2.65839e-05	7.1898e-08	2.41165e-08	1.59646e-06	1.66667e-05	2.72581e-91	2.4966e-09	1.66667e-05	1.59646e-06	
2.2	4.94323e-05	1.91539e-05	1.8264e-06	2.36474e-08	0	0	1.37219e-06	4.36971e-07	9.01462e-09	1.72487e-08	9.78408e-09	4.86887e-08	1.56525e-08	3.11584e-10	0.000100893	1.02549e-18	1.02549e-18	2.66139e-05	7.07548e-08	2.61618e-08	1.53386e-06	1.66667e-05	1.12754e-102	2.47782e-09	1.66667e-05	1.53386e-06	
2.4	4.78113e-05	1.81441e-05	1.73241e-06	2.547e-08	0	0	1.32459e-06	4.15444e-07	8.56665e-09	1.78883e-08	9.85388e-09	4.74216e-08	1.50459e-08	3.00376e-10	9.80453e-05	9.97023e-19	9.97023e-19	2.66258e-05	6.94796e-08	2.82078e-08	1.47283e-06	1.66667e-05	-2.13127e-104	2.45416e-09	1.66667e-05	1.47283e-06	
2.6	4.6211e-05	1.71442e-05	1.63279e-06	2.71317e-08	0	0	1.27482e-06	3.93052e-07	8.0711e-09	1.84411e-08	9.87373e-09	4.60584e-08	1.43897e-08	2.86911e-10	9.51996e-05	9.68568e-19	9.68568e-19	2.66173e-05	6.80504e-08	3.02444e-08	1.41315e-06	1.66667e-05	2.53765e-103	2.4249e-09	1.66667e-05	1.41315e-06	
2.8	4.46243e-05	1.6161e-05	1.53017e-06	2.863e-08	0	0	1.22271e-06	3.70017e-07	7.54191e-09	1.88988e-08	9.84193e-09	4.45936e-08	1.36936e-08	2.71702e-10	9.23556e-05	9.40132e-19	9.40132e-19	2.65864e-05	6.64499e-08	3.22565e-08	1.3546e-06	1.66667e-05	-1.94168e-106	2.38941e-09	1.66667e-05	1.3546e-06	
3	4.30464e-05	1.51994e-05	1.42665e-06	2.99657e-08	0	0	1.16823e-06	3.46538e-07	6.99132e-09	1.9252e-08	9.75689e-09	4.3024e-08	1.29656e-08	2.55204e-10	8.95136e-05	9.11715e-19	9.11715e-19	2.65315e-05	6.46647e-08	3.42247e-08	1.29705e-06	1.66667e-05	-1.90647e-104	2.34713e-09	1.66667e-05	1.29705e-06	
3.2	4.14737e-05	1.42628e-05	1.32391e-06	3.11421e-08	0	0	1.1114e-06	3.22801e-07	6.43004e-09	1.94912e-08	9.61737e-09	4.13483e-08	1.22131e-08	2.37816e-10	8.66737e-05	8.83319e-19	8.83319e-19	2.64509e-05	6.26856e-08	3.61258e-08	1.24038e-06	1.66667e-05	-2.73216e-102	2.29761e-09	1.66667e-05	1.24038e-06	
3.4	3.9904e-05	1.33539e-05	1.22322e-06	3.21642e-08	0	0	1.05234e-06	2.98983e-07	5.86739e-09	1.96069e-08	9.42282e-09	3.95678e-08	1.14425e-08	2.19891e-10	8.38361e-05	8.54945e-19	8.54945e-19	2.6343e-05	6.05076e-08	3.79332e-08	1.18447e-06	1.66667e-05	1.23228e-100	2.24047e-09	1.66667e-05	1.18447e-06	
3.6	3.83359e-05	1.24744e-05	1.12557e-06	3.30383e-08	0	0	9.91273e-07	2.75256e-07	5.31146e-09	1.95909e-08	9.17349e-09	3.76858e-08	1.066e-08	2.01739e-10	8.1001e-05	8.26597e-19	8.26597e-19	2.62063e-05	5.81301e-08	3.96177e-08	1.12927e-06	1.66667e-05	1.12662e-100	2.17544e-09	1.66667e-05	1.12927e-06	
3.8	3.67688e-05	1.16256e-05	1.03168e-06	3.37717e-08	0	0	9.28468e-07	2.51789e-07	4.76918e-09	1.94363e-08	8.87069e-09	3.57082e-08	9.8717e-09	1.8363e-10	7.81686e-05	7.98276e-19	7.98276e-19	2.60394e-05	5.55571e-08	4.1148e-08	1.07472e-06	1.66667e-05	-2.01248e-106	2.10237e-09	1.66667e-05	1.07472e-06	
4	3.52026e-05	1.08085e-05	9.4209e-07	3.43726e-08	0	0	8.64288e-07	2.2875e-07	4.24647e-09	1.91387e-08	8.51686e-09	3.36435e-08	9.08344e-09	1.65802e-10	7.53393e-05	7.69986e-19	7.69986e-19	2.58408e-05	5.27975e-08	4.24914e-08	1.02077e-06	1.66667e-05	-1.36979e-106	2.02125e-09	1.66667e-05	1.02077e-06	
4.2	3.36376e-05	1.00236e-05	8.57137e-07	3.48491e-08	0	0	7.99165e-07	2.06302e-07	3.74826e-09	1.86962e-08	8.11566e-09	3.15028e-08	8.30113e-09	1.4846e-10	7.25135e-05	7.41731e-19	7.41731e-19	2.56088e-05	4.98653e-08	4.36152e-08	9.67401e-07	1.66667e-05	2.86015e-104	1.93223e-09	1.66667e-05	9.67401e-07	
4.4	3.20746e-05	9.27125e-06	7.77047e-07	3.521e-08	0	0	7.33588e-07	1.84603e-07	3.27857e-09	1.81103e-08	7.67197e-09	2.92998e-08	7.53068e-09	1.3178e-10	6.96917e-05	7.13515e-19	7.13515e-19	2.53418e-05	4.67794e-08	4.44876e-08	9.14614e-07	1.66667e-05	3.56487e-105	1.83565e-09	1.66667e-05	9.14614e-07	
4.6	3.05147e-05	8.55173e-06	7.0193e-07	3.54639e-08	0	0	6.68099e-07	1.63803e-07	2.84053e-09	1.7386e-08	7.19184e-09	2.70511e-08	6.77799e-09	1.15911e-10	6.68744e-05	6.85344e-19	6.85344e-19	2.50381e-05	4.35637e-08	4.5079e-08	8.62411e-07	1.66667e-05	4.27806e-106	1.73201e-09	1.66667e-05	8.62411e-07	
4.8	2.89594e-05	7.86511e-06	6.31814e-07	3.56193e-08	0	0	6.03279e-07	1.44042e-07	2.43642e-09	1.65322e-08	6.68235e-09	2.47756e-08	6.04883e-09	1.00978e-10	6.40623e-05	6.57226e-19	6.57226e-19	2.4696e-05	4.02469e-08	4.53634e-08	8.10814e-07	1.66667e-05	-5.57962e-108	1.62206e-09	1.66667e-05	8.10814e-07	
5	2.74103e-05	7.21138e-06	5.66659e-07	3.56846e-08	0	0	5.39729e-07	1.25444e-07	2.06774e-09	1.55617e-08	6.15143e-09	2.24943e-08	5.34882e-09	8.70774e-11	6.12563e-05	6.29169e-19	6.29169e-19	2.43137e-05	3.68617e-08	4.53195e-08	7.59858e-07	1.66667e-05	3.10525e-111	1.50673e-09	1.66667e-05	7.59858e-07	
5.2	2.58696e-05	6.59047e-06	5.06372e-07	3.56679e-08	0	0	4.78056e-07	1.08116e-07	1.7352e-09	1.4491e-08	5.60756e-09	2.023e-08	4.68324e-09	7.42829e-11	5.84574e-05	6.01183e-19	6.01183e-19	2.38893e-05	3.34444e-08	4.49321e-08	7.09592e-07	1.66667e-05	6.03675e-113	1.38715e-09	1.66667e-05	7.09592e-07	
5.4	2.43396e-05	6.00224e-06	4.50822e-07	3.5577e-08	0	0	4.18853e-07	9.21421e-08	1.43879e-09	1.33397e-08	5.05952e-09	1.80067e-08	4.05689e-09	6.26424e-11	5.56671e-05	5.73283e-19	5.73283e-19	2.34211e-05	3.0034e-08	4.41934e-08	6.60082e-07	1.66667e-05	-4.04441e-117	1.26467e-09	1.66667e-05	6.60082e-07	
5.6	2.28233e-05	5.44652e-06	3.99847e-07	3.54194e-08	0	0	3.62676e-07	7.75852e-08	1.17785e-09	1.21305e-08	4.51603e-09	1.58486e-08	3.47399e-09	5.218e-11	5.28871e-05	5.45486e-19	5.45486e-19	2.29072e-05	2.6671e-08	4.31038e-08	6.11408e-07	1.66667e-05	-1.85567e-118	1.14078e-09	1.66667e-05	6.11408e-07	
5.8	2.13239e-05	4.9231e-06	3.53265e-07	3.52022e-08	0	0	3.10031e-07	6.44807e-08	9.51099e-10	1.0888e-08	3.98545e-09	1.37797e-08	2.93797e-09	4.2896e-11	5.01196e-05	5.17813e-19	5.17813e-19	2.23462e-05	2.33964e-08	4.1673e-08	5.63673e-07	1.66667e-05	3.9963e-121	1.01709e-09	1.66667e-05	5.63673e-07	
6	1.98452e-05	4.43175e-06	3.10876e-07	3.4932e-08	0	0	2.61349e-07	5.28375e-08	7.56765e-10	9.63826e-09	3.47546e-09	1.18225e-08	2.45136e-09	3.47687e-11	4.73675e-05	4.90295e-19	4.90295e-19	2.17366e-05	2.02503e-08	3.99204e-08	5.17007e-07	1.66667e-05	-3.05496e-124	8.95318e-10	1.66667e-05	5.17007e-07	
6.2	1.83915e-05	3.97222e-06	2.72473e-07	3.46152e-08	0	0	2.16974e-07	4.26379e-08	5.92639e-10	8.40743e-09	2.99281e-09	9.99728e-09	2.0157e-09	2.7756e-11	4.46345e-05	4.62967e-19	4.62967e-19	2.10776e-05	1.72706e-08	3.78761e-08	4.71572e-07	1.66667e-05	-1.33218e-125	7.77175e-10	1.66667e-05	4.71572e-07	
6.4	1.69677e-05	3.54423e-06	2.37838e-07	3.42577e-08	0	0	1.77149e-07	3.38382e-08	4.56186e-10	7.22114e-09	2.54311e-09	8.32128e-09	1.63144e-09	2.17974e-11	4.19254e-05	4.35879e-19	4.35879e-19	2.03689e-05	1.44916e-08	3.55813e-08	4.27574e-07	1.66667e-05	1.48465e-129	6.64341e-10	1.66667e-05	4.27574e-07	
6.6	1.55794e-05	3.14747e-06	2.06754e-07	3.3865e-08	0	0	1.42007e-07	2.63707e-08	3.44643e-10	6.10326e-09	2.13067e-09	6.80777e-09	1.29796e-09	1.68175e-11	3.92467e-05	4.09095e-19	4.09095e-19	1.96112e-05	1.1943e-08	3.30886e-08	3.85275e-07	1.66667e-05	-2.2337e-129	5.58379e-10	1.66667e-05	3.85275e-07	
6.8	1.42329e-05	2.7816e-06	1.79e-07	3.34423e-08	0	0	1.11567e-07	2.01469e-08	2.55116e-10	5.07483e-09	1.75842e-09	5.46554e-09	1.01357e-09	1.27289e-11	3.66066e-05	3.82696e-19	3.82696e-19	1.88066e-05	9.64812e-09	3.04623e-08	3.45003e-07	1.66667e-05	-1.67187e-129	4.60669e-10	1.66667e-05	3.45003e-07	
7	1.29353e-05	2.44619e-06	1.54356e-07	3.29943e-08	0	0	8.57297e-08	1.50609e-08	1.84678e-10	4.15278e-09	1.42791e-09	4.29844e-09	7.75616e-10	9.43585e-12	3.40157e-05	3.5679e-19	3.5679e-19	1.79589e-05	7.6234e-09	2.77774e-08	3.07149e-07	1.66667e-05	7.34446e-131	3.72342e-10	1.66667e-05	3.07149e-07	
7.2	1.16941e-05	2.14073e-06	1.32601e-07	3.25253e-08	0	0	6.4287e-08	1.09936e-08	1.30457e-10	3.34853e-09	1.13931e-09	3.30523e-09	5.80578e-10	6.83823e-12	3.14872e-05	3.31507e-19	3.31507e-19	1.70741e-05	5.87703e-09	2.51162e-08	2.72144e-07	1.66667e-05	2.69561e-137	2.94217e-10	1.66667e-05	2.72144e-07	
7.4	1.05168e-05	1.86456e-06	1.13516e-07	3.20393e-08	0	0	4.69293e-08	7.8176e-09	8.97117e-11	2.66671e-09	8.91624e-10	2.47968e-09	4.24281e-10	4.83513e-12	2.90363e-05	3.07001e-19	3.07001e-19	1.6161e-05	4.40852e-09	2.25612e-08	2.40397e-07	1.66667e-05	-1.70766e-136	2.26758e-10	1.66667e-05	2.40397e-07	
7.6	9.41067e-06	1.61676e-06	9.68773e-08	3.154e-08	0	0	3.32617e-08	5.40213e-09	5.98971e-11	2.1045e-09	6.82879e-10	1.81099e-09	3.02075e-10	3.32828e-12	2.66799e-05	2.83439e-19	2.83439e-19	1.52304e-05	3.20836e-09	2.01846e-08	2.12205e-07	1.66667e-05	-2.47832e-137	1.70036e-10	1.66667e-05	2.12205e-07	
7.8	8.38164e-06	1.39616e-06	8.24634e-08	3.10306e-08	0	0	2.28246e-08	3.61782e-09	3.87157e-11	1.6523e-09	5.10443e-10	1.28451e-09	2.09061e-10	2.22509e-12	2.44343e-05	2.60985e-19	2.60985e-19	1.42947e-05	2.25832e-09	1.80368e-08	1.87662e-07	1.66667e-05	2.1561e-138	1.23727e-10	1.66667e-05	1.87662e-07	
8	7.43366e-06	1.20124e-06	7.00502e-08	3.05141e-08	0	0	1.51199e-08	2.34149e-09	2.41527e-11	1.29583e-09	3.71265e-10	8.82652e-10	1.40317e-10	1.44113e-12	2.23139e-05	2.39783e-19	2.39783e-19	1.33669e-05	1.53254e-09	1.61407e-08	1.6663e-07	1.66667e-05	7.88483e-139	8.71253e-11	1.66667e-05	1.6663e-07	
8.2	6.56837e-06	1.03021e-06	5.94171e-08	2.9993e-08	0	0	9.64019e-09	1.4603e-09	1.44968e-11	1.01898e-09	2.61988e-10	5.8612e-10	9.11142e-11	9.01891e-13	2.0329e-05	2.19937e-19	2.19937e-19	1.24591e-05	9.99441e-10	1.44935e-08	1.48778e-07	1.66667e-05	3.2914e-145	5.92097e-11	1.66667e-05	1.48778e-07	
8.4	5.78502e-06	8.81059e-07	5.0351e-08	2.94696e-08	0	0	5.89829e-09	8.75062e-10	8.34514e-12	8.06163e-10	1.78955e-10	3.75191e-10	5.71027e-11	5.43969e-13	1.84858e-05	2.01506e-19	2.01506e-19	1.15814e-05	6.24354e-10	1.30753e-08	1.33675e-07	1.66667e-05	-1.92619e-146	3.87291e-11	1.66667e-05	1.33675e-07	
8.6	5.0809e-06	7.51682e-07	4.26513e-08	2.89457e-08	0	0	3.45325e-09	5.02431e-10	4.5934e-12	6.43616e-10	1.18209e-10	2.3097e-10	3.44604e-11	3.1541e-13	1.67856e-05	1.84506e-19	1.84506e-19	1.07416e-05	3.72478e-10	1.18575e-08	1.20873e-07	1.66667e-05	-1.19511e-146	2.43196e-11	1.66667e-05	1.20873e-07	
8.8	4.45186e-06	6.39963e-07	3.61336e-08	2.84231e-08	0	0	1.92948e-09	2.75705e-10	2.41078e-12	5.19843e-10	7.56051e-11	1.3644e-10	1.99827e-11	1.7541e-13	1.52266e-05	1.68918e-19	1.68918e-19	9.94528e-06	2.11609e-10	1.08102e-08	1.09963e-07	1.66667e-05	4.93808e-154	1.46259e-11	1.66667e-05	1.09963e-07	
9	3.89277e-06	5.43865e-07	3.06314e-08	2.79032e-08	0	0	1.02652e-09	1.44273e-10	1.20356e-12	4.25516e-10	4.70464e-11	7.71926e-11	1.11136e-11	9.33783e-14	1.38038e-05	1.54691e-19	1.54691e-19	9.19575e-06	1.14201e-10	9.90569e-09	1.00599e-07	1.66667e-05	-4.39128e-152	8.40705e-12	1.66667e-05	1.00599e-07	
9.2	3.39804e-06	4.61473e-07	2.59968e-08	2.7387e-08	0	0	5.19084e-10	7.18758e-11	5.7056e-13	3.5324e-10	2.87656e-11	4.17639e-11	5.91966e-12	4.75099e-14	1.25106e-05	1.4176e-19	1.4176e-19	8.49472e-06	5.84378e-11	9.11996e-09	9.24986e-08	1.66667e-05	1.63718e-157	4.61127e-12	1.66667e-05	9.24986e-08	
9.4	2.96187e-06	3.91034e-07	2.21003e-08	2.68756e-08	0	0	2.4923e-10	3.40589e-11	2.56616e-13	2.97294e-10	1.75678e-11	2.15867e-11	3.01699e-12	2.30819e-14	1.13391e-05	1.30046e-19	1.30046e-19	7.84251e-06	2.83254e-11	8.43303e-09	8.54365e-08	1.66667e-05	-1.27735e-157	2.4111e-12	1.66667e-05	8.54365e-08	
9.6	2.57858e-06	3.30961e-07	1.88292e-08	2.63697e-08	0	0	1.13624e-10	1.53524e-11	1.09561e-13	2.53367e-10	1.09602e-11	1.06562e-11	1.47089e-12	1.0707e-14	1.02807e-05	1.19463e-19	1.19463e-19	7.23841e-06	1.30094e-11	7.82862e-09	7.92357e-08	1.66667e-05	8.00829e-162	1.20154e-12	1.66667e-05	7.92357e-08	
9.8	2.24268e-06	2.79838e-07	1.60864e-08	2.58699e-08	0	0	4.92637e-11	6.59323e-12	4.45254e-14	2.18302e-10	7.15381e-12	5.02684e-12	6.86385e-13	4.74695e-15	9.32681e-06	1.09925e-19	1.09925e-19	6.68096e-06	5.67527e-12	7.29363e-09	7.37562e-08	1.66667e-05	-1.38737e-162	5.71187e-13	1.66667e-05	7.37562e-08	
10	1.94901e-06	2.36413e-07	1.37887e-08	2.53768e-08	0	0	2.03939e-11	2.70767e-12	1.73364e-14	1.89838e-10	4.96575e-12	2.27001e-12	3.07085e-13	2.01674e-15	8.46873e-06	1.01346e-19	1.01346e-19	6.1682e-06	2.36568e-12	6.81752e-09	6.88872e-08	1.66667e-05	-5.1896e-165	2.5966e-13	1.66667e-05	6.88872e-08	
10.2	1.6928e-06	1.99589e-07	1.18651e-08	2.48908e-08	0	0	8.12452e-12	1.07081e-12	6.55258e-15	1.66381e-10	3.67294e-12	9.84588e-13	1.32125e-13	8.25193e-16	7.69808e-06	9.36399e-20	9.36399e-20	5.69782e-06	9.53819e-13	6.39185e-09	6.45401e-08	1.66667e-05	-6.30939e-170	1.13427e-13	1.66667e-05	6.45401e-08	
10.4	1.46968e-06	1.68409e-07	1.02554e-08	2.44122e-08	0	0	3.15982e-12	4.12877e-13	2.46428e-15	1.46805e-10	2.86407e-12	4.12531e-13	5.49479e-14	3.28105e-16	7.00685e-06	8.67283e-20	8.67283e-20	5.26729e-06	3.80679e-13	6.00975e-09	6.06433e-08	1.66667e-05	-1.68495e-169	4.80259e-14	1.66667e-05	6.06433e-08	
10.6	1.27568e-06	1.4204e-07	8.90843e-09	2.39411e-08	0	0	1.23003e-12	1.58493e-13	9.61752e-16	1.30306e-10	2.31889e-12	1.68547e-13	2.22667e-14	1.28758e-16	6.38751e-06	8.05354e-20	8.05354e-20	4.874e-06	1.56494e-13	5.66565e-09	5.71384e-08	1.66667e-05	-2.9874e-178	2.00097e-14	1.66667e-05	5.71384e-08	
10.8	1.10722e-06	1.19768e-07	7.78121e-09	2.34777e-08	0	0	4.98322e-13	6.25944e-14	4.12607e-16	1.16291e-10	1.92427e-12	6.81868e-14	8.90518e-15	5.11872e-17	5.83304e-06	7.49913e-20	7.49913e-20	4.51533e-06	7.00581e-14	5.35492e-09	5.39772e-08	1.66667e-05	-3.8948e-182	8.41344e-15	1.66667e-05	5.39772e-08	
11	9.61135e-07	1.00974e-07	6.83749e-09	2.30222e-08	0	0	2.20623e-13	2.65604e-14	2.04396e-16	1.04315e-10	1.62267e-12	2.79802e-14	3.5853e-15	2.1444e-17	5.33697e-06	7.0031e-20	7.0031e-20	4.1887e-06	3.59151e-14	5.07371e-09	5.11194e-08	1.66667e-05	9.46079e-188	3.70879e-15	1.66667e-05	5.11194e-08	
11.2	8.34571e-07	8.51301e-08	6.04683e-09	2.25746e-08	0	0	1.10875e-13	1.26036e-14	1.17708e-16	9.40308e-11	1.38385e-12	1.20503e-14	1.49554e-15	9.92096e-18	4.89336e-06	6.55954e-20	6.55954e-20	3.89159e-06	2.13164e-14	4.81876e-09	4.85313e-08	1.66667e-05	-6.37856e-194	1.79382e-15	1.66667e-05	4.85313e-08	
11.4	7.2502e-07	7.17838e-08	5.38372e-09	2.2135e-08	0	0	6.34394e-14	6.78399e-15	7.61273e-17	8.51628e-11	1.19068e-12	5.65993e-15	6.69493e-16	5.23857e-18	4.49681e-06	6.16303e-20	6.16303e-20	3.62163e-06	1.41935e-14	4.58731e-09	4.61838e-08	1.66667e-05	-7.66386e-200	9.83605e-16	1.66667e-05	4.61838e-08	
11.6	6.30268e-07	6.05493e-08	4.82683e-09	2.17032e-08	0	0	4.01484e-14	4.06722e-15	5.30022e-17	7.74887e-11	1.03238e-12	2.97658e-15	3.31524e-16	3.15119e-18	4.1424e-06	5.80866e-20	5.80866e-20	3.37655e-06	1.01626e-14	4.37697e-09	4.40523e-08	1.66667e-05	1.85438e-205	6.11116e-16	1.66667e-05	4.40523e-08	
11.8	5.48369e-07	5.10984e-08	4.35832e-09	2.12794e-08	0	0	2.71186e-14	2.62885e-15	3.85873e-17	7.0827e-11	9.0154e-13	1.75145e-15	1.83369e-16	2.09557e-18	3.8257e-06	5.49199e-20	5.49199e-20	3.15422e-06	7.59083e-15	4.18567e-09	4.21152e-08	1.66667e-05	8.99275e-203	4.18101e-16	1.66667e-05	4.21152e-08	
12	4.77617e-07	4.31522e-08	3.96334e-09	2.08634e-08	0	0	1.9051e-14	1.78135e-15	2.89297e-17	6.50276e-11	7.92693e-13	1.12622e-15	1.11649e-16	1.48909e-18	3.5427e-06	5.20902e-20	5.20902e-20	2.95267e-06	5.81913e-15	4.01159e-09	4.03539e-08	1.66667e-05	8.67238e-204	3.04613e-16	1.66667e-05	4.03539e-08	
12.2	4.16521e-07	3.64741e-08	3.62948e-09	2.04551e-08	0	0	1.37181e-14	1.24347e-15	2.21752e-17	5.99661e-11	7.01653e-13	7.69018e-16	7.29e-17	1.10383e-18	3.28982e-06	4.95616e-20	4.95616e-20	2.77007e-06	4.5435e-15	3.85315e-09	3.87518e-08	1.66667e-05	-4.46323e-206	2.30701e-16	1.66667e-05	3.87518e-08	
12.4	3.63781e-07	3.08637e-08	3.34642e-09	2.00546e-08	0	0	1.0052e-14	8.85889e-16	1.73203e-17	5.55383e-11	6.25144e-13	5.45541e-16	4.98476e-17	8.42163e-19	3.06382e-06	4.73019e-20	4.73019e-20	2.60472e-06	3.60086e-15	3.70892e-09	3.72944e-08	1.66667e-05	5.14768e-205	1.79162e-16	1.66667e-05	3.72944e-08	
12.6	3.18263e-07	2.61518e-08	3.1056e-09	1.96616e-08	0	0	7.47041e-15	6.41217e-16	1.37608e-17	5.16566e-11	5.60561e-13	3.96792e-16	3.51308e-17	6.56786e-19	2.86183e-06	4.52821e-20	4.52821e-20	2.45505e-06	2.89222e-15	3.57763e-09	3.59684e-08	1.66667e-05	-4.69114e-203	1.41693e-16	1.66667e-05	3.59684e-08	
