# Time	(Ca elimination through PMCA Pump).Flux	(Ca influx through IP3R from ER).Flux	(Ca influx through TRPV).Flux	(Ca influx through VGCC).Flux	(Ca into ER through SERCA Pump).Flux	
197	0.473135	-2.59638e-41	0.0772416	-0	0.704281	
198	0.469401	-1.03757e-41	0.0737302	-0	0.700011	
199	0.46583	-4.21578e-42	0.0703752	-0	0.695917	
200	0.462416	-1.77056e-42	0.0671697	-0	0.691992	
201	0.459151	-5.73088e-43	0.0641074	-0	0.688229	
202	0.456029	-1.85142e-43	0.0611821	-0	0.684623	
203	0.453045	-2.1975e-43	0.0583876	-0	0.681168	
204	0.450193	-7.0827e-44	0.0557185	-0	0.677858	
205	0.447466	-4.24275e-44	0.0531691	-0	0.674687	
206	0.44486	-1.49626e-44	0.0507342	-0	0.67165	
207	0.442369	-4.92591e-45	0.0484089	-0	0.668742	
208	0.439989	-2.2272e-45	0.0461884	-0	0.665958	
209	0.437714	-1.00122e-45	0.0440679	-0	0.663292	
210	0.435541	-4.10545e-46	0.0420432	-0	0.660741	
211	0.433464	-1.66672e-46	0.04011	-0	0.6583	
212	0.43148	-9.36022e-47	0.0382642	-0	0.655963	
213	0.429585	-6.23626e-47	0.036502	-0	0.653728	
214	0.427774	-2.15506e-47	0.0348196	-0	0.651589	
215	0.426045	-2.09062e-48	0.0332137	-0	0.649544	
216	0.424393	-1.857e-49	0.0316807	-0	0.647588	
217	0.422816	-1.43819e-48	0.0302174	-0	0.645717	
218	0.421309	-3.95464e-48	0.0288207	-0	0.643928	
219	0.41987	-5.08824e-49	0.0274876	-0	0.642218	
220	0.418496	4.2587e-51	0.0262153	-0	0.640583	
221	0.417185	5.41279e-50	0.0250011	-0	0.63902	
222	0.415932	-8.32324e-50	0.0238424	-0	0.637526	
223	0.414736	-6.37507e-50	0.0227366	-0	0.636099	
224	0.413595	-9.89241e-50	0.0216815	-0	0.634735	
225	0.412505	-2.03552e-50	0.0206747	-0	0.633431	
226	0.411464	-3.11336e-52	0.019714	-0	0.632186	
227	0.410471	1.59425e-53	0.0187975	-0	0.630997	
228	0.409524	-6.0181e-56	0.017923	-0	0.62986	
229	0.408619	-6.60911e-52	0.0170887	-0	0.628775	
230	0.407756	-4.34188e-52	0.0162927	-0	0.627739	
231	0.406932	-1.80626e-52	0.0155334	-0	0.626749	
232	0.406146	4.86894e-54	0.0148091	-0	0.625804	
233	0.405395	9.19201e-53	0.0141182	-0	0.624901	
234	0.40468	9.21766e-53	0.0134591	-0	0.624039	
235	0.403997	3.46193e-53	0.0128305	-0	0.623217	
236	0.403345	-2.09796e-54	0.0122309	-0	0.622431	
237	0.402723	-4.49245e-53	0.011659	-0	0.621682	
238	0.40213	-8.84727e-54	0.0111136	-0	0.620966	
239	0.401564	-1.38762e-54	0.0105934	-0	0.620283	
240	0.401024	6.73337e-56	0.0100974	-0	0.619632	
241	0.400509	4.89803e-54	0.00962429	-0	0.61901	
242	0.400018	2.62221e-55	0.00917315	-0	0.618416	
243	0.39955	-1.50378e-57	0.00874296	-0	0.61785	
244	0.399103	-5.5174e-56	0.00833275	-0	0.617309	
245	0.398677	-6.72209e-55	0.0079416	-0	0.616794	
246	0.39827	-4.77283e-56	0.00756864	-0	0.616302	
247	0.397883	4.7469e-57	0.00721303	-0	0.615833	
248	0.397513	8.54008e-57	0.00687398	-0	0.615385	
249	0.397161	2.87597e-56	0.00655072	-0	0.614958	
250	0.396825	3.41266e-57	0.00624253	-0	0.614551	
251	0.396504	-3.13446e-57	0.00594871	-0	0.614163	
252	0.396199	-1.12432e-56	0.00566861	-0	0.613792	
